WELCOME 1 824320    RTT: 1474592 ns
WELCOME 1 555008    RTT: 207296 ns
WELCOME 1 393216    RTT: 220970 ns
WELCOME 1 1881088    RTT: 172527 ns
WELCOME 1 942080    RTT: 3774921 ns
WELCOME 1 1594368    RTT: 434551 ns
WELCOME 1 425984    RTT: 975647 ns
WELCOME 1 351232    RTT: 429787 ns
WELCOME 1 557056    RTT: 486542 ns
WELCOME 1 1108992    RTT: 478981 ns
WELCOME 1 1217536    RTT: 437876 ns
WELCOME 1 1988608    RTT: 413243 ns
WELCOME 1 1907712    RTT: 439436 ns
WELCOME 1 1871872    RTT: 418709 ns
WELCOME 1 1085440    RTT: 446705 ns
WELCOME 1 2010112    RTT: 446121 ns
WELCOME 1 1917952    RTT: 1310370 ns
WELCOME 1 1929216    RTT: 2865370 ns
WELCOME 1 1289216    RTT: 1837250 ns
WELCOME 1 930816    RTT: 189137 ns
WELCOME 1 1676288    RTT: 202699 ns
WELCOME 1 309248    RTT: 195143 ns
WELCOME 1 921600    RTT: 215654 ns
WELCOME 1 1585152    RTT: 208496 ns
WELCOME 1 1587200    RTT: 199806 ns
WELCOME 1 568320    RTT: 214778 ns
WELCOME 1 1685504    RTT: 208078 ns
WELCOME 1 368640    RTT: 221089 ns
WELCOME 1 1509376    RTT: 3460626 ns
WELCOME 1 1818624    RTT: 356962 ns
WELCOME 1 1275904    RTT: 221243 ns
WELCOME 1 974848    RTT: 236470 ns
WELCOME 1 862208    RTT: 433935 ns
WELCOME 1 1149952    RTT: 994774 ns
WELCOME 1 1224704    RTT: 311394 ns
WELCOME 1 307200    RTT: 448929 ns
WELCOME 1 1458176    RTT: 206653 ns
WELCOME 1 488448    RTT: 2882828 ns
WELCOME 1 1134592    RTT: 2225373 ns
WELCOME 1 736256    RTT: 6914120 ns
WELCOME 1 1524736    RTT: 453734 ns
WELCOME 1 485376    RTT: 466874 ns
WELCOME 1 1540096    RTT: 440834 ns
WELCOME 1 440320    RTT: 463278 ns
WELCOME 1 1219584    RTT: 443320 ns
WELCOME 1 1631232    RTT: 322771 ns
WELCOME 1 768000    RTT: 317447 ns
WELCOME 1 1190912    RTT: 195200 ns
WELCOME 1 945152    RTT: 181279 ns
WELCOME 1 1982464    RTT: 173315 ns
WELCOME 1 2033664    RTT: 174882 ns
WELCOME 1 646144    RTT: 6620594 ns
WELCOME 1 1766400    RTT: 9880882 ns
WELCOME 1 1623040    RTT: 609196 ns
WELCOME 1 1061888    RTT: 309584 ns
WELCOME 1 1772544    RTT: 213288 ns
WELCOME 1 594944    RTT: 170089 ns
WELCOME 1 657408    RTT: 195394 ns
WELCOME 1 375808    RTT: 377969 ns
WELCOME 1 1973248    RTT: 303761 ns
WELCOME 1 448512    RTT: 353971 ns
WELCOME 1 603136    RTT: 423838 ns
WELCOME 1 1359872    RTT: 299209 ns
WELCOME 1 1057792    RTT: 168976 ns
WELCOME 1 816128    RTT: 186841 ns
WELCOME 1 1447936    RTT: 167506 ns
WELCOME 1 694272    RTT: 164258 ns
WELCOME 1 1196032    RTT: 164327 ns
WELCOME 1 541696    RTT: 685716 ns
WELCOME 1 1565696    RTT: 308259 ns
WELCOME 1 807936    RTT: 198069 ns
WELCOME 1 316416    RTT: 158015 ns
WELCOME 1 468992    RTT: 159912 ns
WELCOME 1 1078272    RTT: 159321 ns
WELCOME 1 710656    RTT: 152306 ns
WELCOME 1 2028544    RTT: 399585 ns
WELCOME 1 951296    RTT: 325496 ns
WELCOME 1 338944    RTT: 174839 ns
WELCOME 1 1637376    RTT: 146472 ns
WELCOME 1 1729536    RTT: 1090405 ns
WELCOME 1 1302528    RTT: 4195381 ns
WELCOME 1 1769472    RTT: 131170 ns
WELCOME 1 892928    RTT: 179740 ns
WELCOME 1 384000    RTT: 207578 ns
WELCOME 1 1842176    RTT: 161907 ns
WELCOME 1 1018880    RTT: 403062 ns
WELCOME 1 1112064    RTT: 416816 ns
WELCOME 1 1481728    RTT: 304650 ns
WELCOME 1 1707008    RTT: 428059 ns
WELCOME 1 1848320    RTT: 1685485 ns
WELCOME 1 787456    RTT: 207293 ns
WELCOME 1 737280    RTT: 206754 ns
WELCOME 1 1484800    RTT: 169289 ns
WELCOME 1 1225728    RTT: 3675369 ns
WELCOME 1 1054720    RTT: 356917 ns
WELCOME 1 1100800    RTT: 897413 ns
WELCOME 1 1459200    RTT: 786362 ns
WELCOME 1 1072128    RTT: 363560 ns
WELCOME 1 348160    RTT: 476302 ns
WELCOME 1 926720    RTT: 407344 ns
WELCOME 1 1809408    RTT: 422173 ns
WELCOME 1 1794048    RTT: 612715 ns
WELCOME 1 1626112    RTT: 399369 ns
WELCOME 1 1552384    RTT: 452426 ns
WELCOME 1 1246208    RTT: 421835 ns
WELCOME 1 1427456    RTT: 6933597 ns
WELCOME 1 1895424    RTT: 495666 ns
WELCOME 1 1611776    RTT: 296751 ns
WELCOME 1 550912    RTT: 375257 ns
WELCOME 1 1825792    RTT: 273922 ns
WELCOME 1 462848    RTT: 290371 ns
WELCOME 1 837632    RTT: 140811 ns
WELCOME 1 312320    RTT: 439436 ns
WELCOME 1 2023424    RTT: 168440 ns
WELCOME 1 1797120    RTT: 154882 ns
WELCOME 1 1208320    RTT: 178880 ns
WELCOME 1 568320    RTT: 182565 ns
WELCOME 1 1460224    RTT: 152435 ns
WELCOME 1 1284096    RTT: 188136 ns
WELCOME 1 551936    RTT: 161279 ns
WELCOME 1 1234944    RTT: 172164 ns
WELCOME 1 1076224    RTT: 527189 ns
WELCOME 1 1460224    RTT: 300462 ns
WELCOME 1 2048000    RTT: 175157 ns
WELCOME 1 1130496    RTT: 176151 ns
WELCOME 1 321536    RTT: 160374 ns
WELCOME 1 1681408    RTT: 163791 ns
WELCOME 1 1196032    RTT: 172318 ns
WELCOME 1 1689600    RTT: 152128 ns
WELCOME 1 970752    RTT: 159465 ns
WELCOME 1 1474560    RTT: 178377 ns
WELCOME 1 1660928    RTT: 215982 ns
WELCOME 1 890880    RTT: 191084 ns
WELCOME 1 921600    RTT: 185528 ns
WELCOME 1 1658880    RTT: 126990 ns
WELCOME 1 1301504    RTT: 162609 ns
WELCOME 1 488448    RTT: 195655 ns
WELCOME 1 677888    RTT: 161128 ns
WELCOME 1 649216    RTT: 1835922 ns
WELCOME 1 996352    RTT: 171356 ns
WELCOME 1 870400    RTT: 161031 ns
WELCOME 1 614400    RTT: 164917 ns
WELCOME 1 1775616    RTT: 225938 ns
WELCOME 1 1918976    RTT: 170960 ns
WELCOME 1 355328    RTT: 116305 ns
WELCOME 1 1981440    RTT: 1060670 ns
WELCOME 2 1250304    RTT: 301462 ns
WELCOME 2 890880    RTT: 219024 ns
WELCOME 2 1440768    RTT: 245317 ns
WELCOME 2 1424384    RTT: 184330 ns
WELCOME 2 1958912    RTT: 211024 ns
WELCOME 2 1050624    RTT: 313702 ns
WELCOME 2 780288    RTT: 191111 ns
WELCOME 2 736256    RTT: 144877 ns
WELCOME 2 1229824    RTT: 1033963 ns
WELCOME 2 2044928    RTT: 310990 ns
WELCOME 2 1677312    RTT: 178004 ns
WELCOME 2 1313792    RTT: 184928 ns
WELCOME 2 327680    RTT: 160285 ns
WELCOME 2 1362944    RTT: 11370284 ns
WELCOME 2 838656    RTT: 336043 ns
WELCOME 2 929792    RTT: 169801 ns
WELCOME 2 1756160    RTT: 301851 ns
WELCOME 2 1582080    RTT: 182781 ns
WELCOME 2 1160192    RTT: 296804 ns
WELCOME 2 553984    RTT: 3102106 ns
WELCOME 2 490496    RTT: 1975363 ns
WELCOME 2 934912    RTT: 325329 ns
WELCOME 2 980992    RTT: 189692 ns
WELCOME 2 991232    RTT: 167036 ns
WELCOME 2 1268736    RTT: 163014 ns
WELCOME 2 591872    RTT: 174471 ns
WELCOME 2 1273856    RTT: 153118 ns
WELCOME 2 1582080    RTT: 163227 ns
WELCOME 2 1394688    RTT: 175001 ns
WELCOME 2 1710080    RTT: 1439481 ns
WELCOME 2 1899520    RTT: 147450 ns
WELCOME 2 1459200    RTT: 147751 ns
WELCOME 2 1739776    RTT: 159932 ns
WELCOME 2 920576    RTT: 514393 ns
WELCOME 2 1731584    RTT: 162077 ns
WELCOME 2 2041856    RTT: 428461 ns
WELCOME 2 1698816    RTT: 291416 ns
WELCOME 2 1055744    RTT: 171614 ns
WELCOME 2 803840    RTT: 164477 ns
WELCOME 2 1723392    RTT: 194173 ns
WELCOME 2 986112    RTT: 168723 ns
WELCOME 2 1255424    RTT: 155585 ns
WELCOME 2 688128    RTT: 167579 ns
WELCOME 2 316416    RTT: 160420 ns
WELCOME 2 596992    RTT: 160460 ns
WELCOME 2 1960960    RTT: 169467 ns
WELCOME 2 1490944    RTT: 174525 ns
WELCOME 2 989184    RTT: 158656 ns
WELCOME 2 1060864    RTT: 173026 ns
WELCOME 2 1247232    RTT: 161602 ns
WELCOME 2 2019328    RTT: 276469 ns
WELCOME 2 1932288    RTT: 341763 ns
WELCOME 2 1802240    RTT: 147653 ns
WELCOME 2 1190912    RTT: 240247 ns
WELCOME 2 1104896    RTT: 298064 ns
WELCOME 2 1672192    RTT: 200348 ns
WELCOME 2 482304    RTT: 173517 ns
WELCOME 2 1951744    RTT: 183288 ns
WELCOME 2 667648    RTT: 165236 ns
WELCOME 2 1732608    RTT: 179250 ns
WELCOME 2 1741824    RTT: 187745 ns
WELCOME 2 491520    RTT: 7574267 ns
WELCOME 2 448512    RTT: 421366 ns
WELCOME 2 1625088    RTT: 469333 ns
WELCOME 2 1199104    RTT: 173760 ns
WELCOME 2 1745920    RTT: 173265 ns
WELCOME 2 1030144    RTT: 167932 ns
WELCOME 2 736256    RTT: 160012 ns
WELCOME 2 911360    RTT: 161467 ns
WELCOME 2 1053696    RTT: 3268127 ns
WELCOME 2 1604608    RTT: 174364 ns
WELCOME 2 393216    RTT: 309120 ns
WELCOME 2 650240    RTT: 177870 ns
WELCOME 2 1256448    RTT: 294354 ns
WELCOME 2 1827840    RTT: 223728 ns
WELCOME 2 354304    RTT: 852650 ns
WELCOME 2 1139712    RTT: 293664 ns
WELCOME 2 1065984    RTT: 176691 ns
WELCOME 2 556032    RTT: 289749 ns
WELCOME 2 1567744    RTT: 210296 ns
WELCOME 2 699392    RTT: 1312946 ns
WELCOME 2 1657856    RTT: 2763005 ns
WELCOME 2 1567744    RTT: 3567143 ns
WELCOME 2 663552    RTT: 3364071 ns
WELCOME 2 707584    RTT: 1894699 ns
WELCOME 2 966656    RTT: 401314 ns
WELCOME 2 381952    RTT: 378293 ns
WELCOME 2 703488    RTT: 3940711 ns
WELCOME 2 1190912    RTT: 160679 ns
WELCOME 2 2035712    RTT: 1222650 ns
WELCOME 2 706560    RTT: 158376 ns
WELCOME 2 2015232    RTT: 139687 ns
WELCOME 2 1470464    RTT: 149013 ns
WELCOME 2 547840    RTT: 164874 ns
WELCOME 2 1338368    RTT: 143317 ns
WELCOME 2 976896    RTT: 143551 ns
WELCOME 2 322560    RTT: 157694 ns
WELCOME 2 1940480    RTT: 287576 ns
WELCOME 2 1508352    RTT: 281784 ns
WELCOME 2 973824    RTT: 157569 ns
WELCOME 2 733184    RTT: 155602 ns
WELCOME 2 332800    RTT: 158224 ns
WELCOME 2 1244160    RTT: 141555 ns
WELCOME 2 1634304    RTT: 164431 ns
WELCOME 2 1808384    RTT: 2002978 ns
WELCOME 2 1776640    RTT: 285393 ns
WELCOME 2 1735680    RTT: 151947 ns
WELCOME 2 1625088    RTT: 163160 ns
WELCOME 2 2046976    RTT: 141808 ns
WELCOME 2 972800    RTT: 149156 ns
WELCOME 2 1672192    RTT: 149664 ns
WELCOME 2 524288    RTT: 143999 ns
WELCOME 2 1382400    RTT: 125014 ns
WELCOME 2 1037312    RTT: 153741 ns
WELCOME 2 1438720    RTT: 169044 ns
WELCOME 2 1043456    RTT: 234196 ns
WELCOME 2 1144832    RTT: 278574 ns
WELCOME 2 1758208    RTT: 160438 ns
WELCOME 2 1970176    RTT: 166721 ns
WELCOME 2 1932288    RTT: 145667 ns
WELCOME 2 514048    RTT: 163845 ns
WELCOME 2 1848320    RTT: 2483646 ns
WELCOME 2 728064    RTT: 1363378 ns
WELCOME 2 424960    RTT: 155943 ns
WELCOME 2 1205248    RTT: 165103 ns
WELCOME 2 1571840    RTT: 169554 ns
WELCOME 2 1880064    RTT: 154542 ns
WELCOME 2 468992    RTT: 155458 ns
WELCOME 2 1609728    RTT: 165496 ns
WELCOME 2 1288192    RTT: 148417 ns
WELCOME 2 1660928    RTT: 149802 ns
WELCOME 2 1554432    RTT: 158557 ns
WELCOME 2 600064    RTT: 149540 ns
WELCOME 2 772096    RTT: 161073 ns
WELCOME 2 875520    RTT: 216239 ns
WELCOME 2 1021952    RTT: 172841 ns
WELCOME 2 331776    RTT: 165357 ns
WELCOME 2 1704960    RTT: 276412 ns
WELCOME 2 1720320    RTT: 239082 ns
WELCOME 2 914432    RTT: 1931519 ns
WELCOME 2 1225728    RTT: 294516 ns
WELCOME 2 1219584    RTT: 160202 ns
WELCOME 2 1920000    RTT: 165662 ns
WELCOME 2 1122304    RTT: 149475 ns
WELCOME 2 1606656    RTT: 145019 ns
WELCOME 2 737280    RTT: 157818 ns
WELCOME 2 1623040    RTT: 160751 ns
WELCOME 2 1205248    RTT: 143876 ns
WELCOME 2 598016    RTT: 179857 ns
WELCOME 2 352256    RTT: 144849 ns
WELCOME 2 1668096    RTT: 147440 ns
WELCOME 2 1809408    RTT: 150657 ns
WELCOME 2 918528    RTT: 140496 ns
WELCOME 2 1574912    RTT: 159629 ns
WELCOME 2 1826816    RTT: 164829 ns
WELCOME 2 1204224    RTT: 138612 ns
WELCOME 2 998400    RTT: 142703 ns
WELCOME 2 1741824    RTT: 148859 ns
WELCOME 2 1807360    RTT: 236382 ns
WELCOME 2 363520    RTT: 371137 ns
WELCOME 2 1873920    RTT: 298613 ns
WELCOME 2 814080    RTT: 539289 ns
WELCOME 2 918528    RTT: 202640 ns
WELCOME 2 2000896    RTT: 145736 ns
WELCOME 2 1478656    RTT: 146364 ns
WELCOME 2 615424    RTT: 166709 ns
WELCOME 2 1798144    RTT: 167129 ns
WELCOME 2 504832    RTT: 4301712 ns
WELCOME 2 333824    RTT: 309126 ns
WELCOME 2 544768    RTT: 161817 ns
WELCOME 2 743424    RTT: 167904 ns
WELCOME 2 1882112    RTT: 149754 ns
WELCOME 2 1658880    RTT: 152804 ns
WELCOME 2 740352    RTT: 160090 ns
WELCOME 2 1615872    RTT: 148757 ns
WELCOME 2 1251328    RTT: 146454 ns
WELCOME 2 1709056    RTT: 144523 ns
WELCOME 2 1142784    RTT: 158417 ns
WELCOME 2 954368    RTT: 455559 ns
WELCOME 2 1347584    RTT: 174217 ns
WELCOME 2 1388544    RTT: 159918 ns
WELCOME 2 1102848    RTT: 158097 ns
WELCOME 2 1733632    RTT: 157964 ns
WELCOME 2 924672    RTT: 209143 ns
WELCOME 2 874496    RTT: 186374 ns
WELCOME 2 1381376    RTT: 177371 ns
WELCOME 2 917504    RTT: 158663 ns
WELCOME 2 1845248    RTT: 789954 ns
WELCOME 2 1719296    RTT: 175781 ns
WELCOME 2 960512    RTT: 158637 ns
WELCOME 2 1964032    RTT: 173257 ns
WELCOME 2 1000448    RTT: 154797 ns
WELCOME 2 869376    RTT: 165591 ns
WELCOME 2 1522688    RTT: 177086 ns
WELCOME 2 1228800    RTT: 153735 ns
WELCOME 2 1433600    RTT: 152198 ns
WELCOME 2 834560    RTT: 170767 ns
WELCOME 2 881664    RTT: 1647736 ns
WELCOME 2 1211392    RTT: 289592 ns
WELCOME 2 1879040    RTT: 164183 ns
WELCOME 2 689152    RTT: 157210 ns
WELCOME 2 2043904    RTT: 165774 ns
WELCOME 2 1007616    RTT: 148457 ns
WELCOME 2 1420288    RTT: 146703 ns
WELCOME 2 1686528    RTT: 153077 ns
WELCOME 2 459776    RTT: 182889 ns
WELCOME 2 604160    RTT: 154663 ns
WELCOME 2 519168    RTT: 608616 ns
WELCOME 2 1377280    RTT: 143473 ns
WELCOME 2 1487872    RTT: 3150212 ns
WELCOME 2 1510400    RTT: 1278437 ns
WELCOME 2 1944576    RTT: 4566287 ns
WELCOME 2 1500160    RTT: 7530226 ns
WELCOME 2 788480    RTT: 326647 ns
WELCOME 2 751616    RTT: 171175 ns
WELCOME 2 323584    RTT: 1522654 ns
WELCOME 2 1630208    RTT: 241435 ns
WELCOME 2 901120    RTT: 168075 ns
WELCOME 2 909312    RTT: 166435 ns
WELCOME 2 1427456    RTT: 139282 ns
WELCOME 2 1647616    RTT: 161962 ns
WELCOME 2 1060864    RTT: 143275 ns
WELCOME 2 1684480    RTT: 134565 ns
WELCOME 2 522240    RTT: 129420 ns
WELCOME 2 1630208    RTT: 132420 ns
WELCOME 2 1811456    RTT: 136845 ns
WELCOME 2 353280    RTT: 147328 ns
WELCOME 2 1346560    RTT: 127690 ns
WELCOME 2 1949696    RTT: 3873690 ns
WELCOME 2 1747968    RTT: 3042522 ns
WELCOME 2 584704    RTT: 344060 ns
WELCOME 2 702464    RTT: 246468 ns
WELCOME 2 1158144    RTT: 645835 ns
WELCOME 2 834560    RTT: 287952 ns
WELCOME 2 1812480    RTT: 155348 ns
WELCOME 2 811008    RTT: 167887 ns
WELCOME 2 1392640    RTT: 144223 ns
WELCOME 2 1097728    RTT: 161667 ns
WELCOME 2 1955840    RTT: 548853 ns
WELCOME 2 800768    RTT: 278790 ns
WELCOME 2 1097728    RTT: 151434 ns
WELCOME 2 1847296    RTT: 160792 ns
WELCOME 2 1266688    RTT: 145188 ns
WELCOME 2 657408    RTT: 144613 ns
WELCOME 2 1511424    RTT: 137823 ns
WELCOME 2 1757184    RTT: 155543 ns
WELCOME 2 1362944    RTT: 148927 ns
WELCOME 2 1727488    RTT: 138652 ns
WELCOME 2 482304    RTT: 138321 ns
WELCOME 2 908288    RTT: 150316 ns
WELCOME 2 413696    RTT: 140280 ns
WELCOME 2 676864    RTT: 139097 ns
WELCOME 2 461824    RTT: 137592 ns
WELCOME 2 1211392    RTT: 153850 ns
WELCOME 2 1839104    RTT: 135492 ns
WELCOME 2 1736704    RTT: 138594 ns
WELCOME 2 816128    RTT: 142600 ns
WELCOME 2 560128    RTT: 151570 ns
WELCOME 2 1280000    RTT: 147972 ns
WELCOME 2 1865728    RTT: 3290816 ns
WELCOME 2 1055744    RTT: 157456 ns
WELCOME 2 1120256    RTT: 261599 ns
WELCOME 2 543744    RTT: 166967 ns
WELCOME 2 1544192    RTT: 264637 ns
WELCOME 2 1971200    RTT: 672703 ns
WELCOME 2 872448    RTT: 284578 ns
WELCOME 2 794624    RTT: 161781 ns
WELCOME 2 1656832    RTT: 260677 ns
WELCOME 2 727040    RTT: 158105 ns
WELCOME 2 1411072    RTT: 258445 ns
WELCOME 2 418816    RTT: 150053 ns
WELCOME 2 2002944    RTT: 261219 ns
WELCOME 2 535552    RTT: 139951 ns
WELCOME 2 351232    RTT: 261633 ns
WELCOME 2 1103872    RTT: 4441245 ns
WELCOME 2 1861632    RTT: 152593 ns
WELCOME 2 1513472    RTT: 151445 ns
WELCOME 2 1138688    RTT: 157092 ns
WELCOME 2 1003520    RTT: 144244 ns
WELCOME 2 1232896    RTT: 163597 ns
WELCOME 2 1904640    RTT: 145134 ns
WELCOME 2 1936384    RTT: 149509 ns
WELCOME 2 1302528    RTT: 127878 ns
WELCOME 2 726016    RTT: 163187 ns
WELCOME 2 1936384    RTT: 134792 ns
WELCOME 2 729088    RTT: 154959 ns
WELCOME 2 1345536    RTT: 5021383 ns
WELCOME 2 2003968    RTT: 204589 ns
WELCOME 2 371712    RTT: 272714 ns
WELCOME 2 649216    RTT: 166294 ns
WELCOME 2 1164288    RTT: 150811 ns
WELCOME 2 1917952    RTT: 191119 ns
WELCOME 2 1012736    RTT: 203880 ns
WELCOME 2 598016    RTT: 475548 ns
WELCOME 2 1401856    RTT: 282893 ns
WELCOME 2 574464    RTT: 4658827 ns
WELCOME 2 363520    RTT: 365745 ns
WELCOME 2 1211392    RTT: 1742651 ns
WELCOME 2 836608    RTT: 396481 ns
WELCOME 2 500736    RTT: 365837 ns
WELCOME 3 1537024    RTT: 204103 ns
WELCOME 3 346112    RTT: 701532 ns
WELCOME 3 927744    RTT: 205274 ns
WELCOME 3 1745920    RTT: 215881 ns
WELCOME 3 847872    RTT: 147185 ns
WELCOME 3 1264640    RTT: 157107 ns
WELCOME 3 1815552    RTT: 141999 ns
WELCOME 3 492544    RTT: 138797 ns
WELCOME 3 1954816    RTT: 131124 ns
WELCOME 3 1380352    RTT: 268556 ns
WELCOME 3 499712    RTT: 165905 ns
WELCOME 3 855040    RTT: 148663 ns
WELCOME 3 1236992    RTT: 150371 ns
WELCOME 3 1592320    RTT: 665164 ns
